"CMPSI_ID","CMPSI_NM","CMPSI_SCTIN_NM","CMPSI_LTTD_VAL","CMPSI_LNGTD_VAL","CMPSI_ADDR",CMPSI_GNRL_CMPGR_CNT,CMPSI_CAR_CMPGR_CNT,CMPSI_GLPG_CNT,CMPSI_CARBN_CNT,CMPSI_TLROM_CNT,CMPSI_SWRM_CNT,CMPSI_WSBS_CNT,CMPSI_EXTNG_CNT,CMPSI_FFWT_CNT,CMPSI_FFSD_CNT,CMPSI_FIRE_SENSR_CNT,"CMPSI_ETC_SBFCL_NM1","CMPSI_ETC_SBFCL_NM2","CMPSI_INFO_DATA_STNDD_DTM","CMPSI_CNPRM_DTM",DATA_CONNO,"OPERT_TPCD","OCCRR_DTM","CNTCT_BGN_DTM","CNTCT_PRCES_DTM","CNTCT_PRCES_STCD","TRNSA_ID"
"CAP300654","산디마을 생태공원 캠핑장","자동차야영장","36.3969703","127.4385337","대전광역시 대덕구 장동 685-1",17,0,0,0,2,1,2,21,2,0,0,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동장,운동시설","정자","2020-11-20","2015-05-18",653,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300655","산마루캠핑장","일반야영장,글램핑","38.111963","127.3996608","경기도 포천시 이동면 금강로 6584-20  산마루캠핑장",0,45,21,0,2,2,4,40,0,0,28,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,운동장,운동시설,마트, 편의점",NULL,"2020-11-20","2016-03-28",654,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300656","산방환담","자동차야영장","38.0565891","127.4911397","강원도 화천군 사내면 광덕리  200-5",0,0,0,0,0,0,0,0,0,0,0,"전기,온수",NULL,"2020-11-20","2016-07-21",655,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300657","산사랑 글램핑","글램핑","37.4268876","128.0572467","강원도 원주시 소초면 학곡리  150-3",0,0,5,0,0,0,0,5,0,0,5,"전기,온수,놀이터,운동시설","카페,펜션","2020-11-20","2014-10-29",656,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300658","산새소리캠핑장","일반야영장","36.7406022","127.7587293","충북 괴산군 청천면 도경로여사왕 2길 4-67",23,0,0,0,2,2,2,12,0,0,4,"전기,장작판매,온수,트램폴린,물놀이장,운동시설",NULL,"2020-11-20","2017-10-24",657,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300659","산솔 캠핑장","자동차야영장","37.1468855","128.7078923","강원 영월군 중동면 태백산로 1616",0,0,0,0,0,0,0,0,0,0,0,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",NULL,"2020-11-20","2015-07-13",658,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300660","산아래 캠핑장","일반야영장","37.035477","128.6762554","경상북도 영주시 부석면 영부로890번길 132  산아래 캠핑장",5,0,0,0,2,2,2,10,0,0,0,"전기,장작판매,온수,물놀이장,놀이터",NULL,"2020-11-20","2016-06-09",659,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300661","산아래캠핑장","일반야영장","37.9712916","127.1056858","경기 포천시 관인면 담터길 275",0,32,0,0,2,2,1,32,2,0,4,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동시설",NULL,"2020-11-20","2016-10-31",660,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300662","산애 캠핑장","일반야영장","35.6413353","127.7413647","경상남도 함양군 서하면 우전길 112-2  산애캠핑장",15,0,0,0,2,2,6,10,0,0,0,"전기,장작판매,온수,물놀이장,놀이터",NULL,"2020-11-20","2017-04-06",661,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300663","산야초 자연캠핑장","일반야영장","37.9073979","127.1018498","경기도 동두천시 광암동 쇠목길 320  산야초 자연캠핑장",0,120,0,0,3,3,3,50,0,0,0,"전기,장작판매,온수,트램폴린,물놀이장,놀이터",NULL,"2020-11-20","2016-05-31",662,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300664","산여울캠핑장","일반야영장,카라반","37.3770757","128.271781","강원 영월군 무릉도원면 백년계곡길 142 산여울캠핑장",0,50,0,10,2,2,2,25,0,0,0,"전기,무선인터넷,장작판매,온수,운동시설",NULL,"2020-11-20","2016-08-29",663,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300665","산여울캠핑장","일반야영장,자동차야영장,카라반","35.5430289","128.8566995","경상남도 밀양시 산외면 밀양대로 3480  밀양 산여울캠핑장",0,26,0,0,1,1,1,13,0,0,1,"전기,무선인터넷,장작판매,온수,트램폴린,운동시설",NULL,"2020-11-20","2016-05-11",664,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300666","산우물 쉼터","일반야영장,자동차야영장","37.0838653","127.1927936","경기도 안성시 양성면 산정산우물길 172-16  산우물 쉼터",0,5,0,1,0,0,0,0,0,0,0,"전기,무선인터넷,장작판매,온수,물놀이장",NULL,"2020-11-20","2019-04-09",665,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300667","산울림관광농원","일반야영장","37.3930539","127.7599287","경기도 양평군 양동면 삼산리  852",0,50,0,0,1,1,1,30,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,운동시설",NULL,"2020-11-20","2015-07-09",666,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300668","산으로 캠핑장","일반야영장","37.7145801","127.5678493","강원도 홍천군 서면 마곡리  산124-2",0,47,0,0,2,1,1,25,0,0,0,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설",NULL,"2020-11-20","2015-07-29",667,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300669","국립자연휴양림관리소 북부지역팀","일반야영장","37.5957698","127.5734551","경기 양평군 단월면 고북길 347",0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,"2020-11-20","2015-05-27",668,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300670","산음숲자연학교 힐링캠핑장","일반야영장","37.6057269","127.6005389","경기도 양평군 단월면 봉미산샘골길 1  산음숲자연학교",20,0,0,0,1,1,1,10,0,0,0,"전기,온수,산책로,운동장",NULL,"2020-11-20","2015-06-19",669,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300671","산음캠핑(글램핑)","글램핑","37.5993991","127.5968084","경기도 양평군 단월면 고북길 76-23  산음캠핑",0,0,15,0,1,1,1,15,0,0,15,"전기,온수,놀이터,운동장,운동시설","어린이책방","2020-11-20","2015-04-16",670,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300672","산장관광지","자동차야영장","37.7542993","127.412328","경기 가평군 가평읍 문화로 131",0,41,0,0,3,3,20,0,0,0,0,"전기,무선인터넷,놀이터,산책로,운동시설,마트, 편의점",NULL,"2020-11-20","2015-08-03",671,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300673","산장펜션 캠핑장","일반야영장","35.7213059","129.0690552","경상북도 경주시 산내면 대현리  479",24,0,0,0,2,2,2,12,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,운동시설",NULL,"2020-11-20","2016-02-18",672,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300674","산정레이크 RV리조트","일반야영장","38.0767022","127.3247329","경기도 포천시 영북면 산정리  277-1",0,0,0,0,0,0,0,0,0,0,0,"전기,무선인터넷,온수,물놀이장,놀이터,산책로,운동시설",NULL,"2020-11-20","2016-07-20",673,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300675","산정호수 가족글램핑장","일반야영장,글램핑","38.066029","127.3167571","경기도 포천시 영북면 산정호수로411번길 13  산정호수 가족글램핑장",10,0,10,2,1,1,1,12,1,0,12,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동장,운동시설","여름철 유아풀장 운영","2020-11-20","2016-06-15",674,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300676","산정호수글램핑","일반야영장","38.0893272","127.3214536","경기도 포천시 영북면 산정리 353-8",0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,"2020-11-20","2017-05-22",675,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300677","산청별천지캠핑장","일반야영장","35.3329003","127.8949944","경상남도 산청군 단성면 호암로701번길 139 산청별천지캠핑장",12,0,0,0,2,1,2,12,0,0,0,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트, 편의점",NULL,"2020-11-20","2016-02-29",676,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300678","산청지막계곡캠핑장","일반야영장","35.3850747","127.8190127","경남 산청군 금서면 왕등재로 307",66,0,0,0,3,1,2,0,0,0,0,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동장,운동시설",NULL,"2020-11-20","2016-09-23",677,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300679","산촌오토캠핑장","일반야영장,자동차야영장","37.900933","127.1207106","경기도 동두천시 탑동동 탑신로237번길 111",0,50,0,0,2,2,2,20,1,0,0,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,운동장,운동시설,마트, 편의점","인조잔디구장 이 있어 족구 배구 가능","2020-11-20","2017-05-08",678,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300680","산타파크캠핑장","자동차야영장","37.2090003","128.9794023","강원도 태백시 황지동  299",0,0,0,0,0,0,0,0,0,0,0,"전기,물놀이장,놀이터",NULL,"2020-11-20","2015-07-27",679,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300681","살구나무글램핑&펜션","카라반,글램핑","37.5277081","127.8646471","강원도 횡성군 경강로 615-19",0,0,10,1,0,0,0,0,0,0,0,"운동시설",NULL,"2020-11-20","2017-07-30",680,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300682","살둔마을 생둔분교 캠핑장","자동차야영장","37.8316611","128.3711752","강원도 홍천군 내면 율전리  221-4",25,0,0,0,1,1,2,10,0,0,0,"전기,무선인터넷,장작판매,온수,운동시설,마트, 편의점",NULL,"2020-11-20","2015-05-22",681,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300683","살둔산장","자동차야영장","37.8314424","128.3691494","강원도 홍천군 살둔길 30-15  살둔산장",15,0,0,0,2,2,2,15,0,0,0,"전기,무선인터넷,장작판매,온수,놀이터",NULL,"2020-11-20","2016-08-16",682,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300684","삼남매와 뭉치네 캠핑장","자동차야영장","37.6312479","128.358277","강원도 평창군 봉평면 원길리  909-1",18,0,0,0,2,2,2,20,0,0,0,"전기,장작판매,온수,물놀이장,운동시설,마트, 편의점","모래놀이터,북박스,아이들담소방","2020-11-20","2016-05-31",683,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300685","삼락생태공원 오토캠핑장","일반야영장,자동차야영장","35.1670019","128.9671984","부산광역시  사상구 삼락동 29-59",50,62,0,0,2,2,2,0,0,0,0,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,운동장,마트, 편의점",NULL,"2020-11-20","2014-07-21",684,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300686","삼밭골글램핑","일반야영장","35.9898702","128.9404502","경상북도 영천시 삼밭골길 107  삼밭골글램핑",0,0,0,0,0,0,0,0,0,0,0,"물놀이장,놀이터",NULL,"2020-11-20","2015-06-10",685,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300687","삼봉자동차야영장","자동차야영장","36.5705952","126.3160369","충청남도 안면읍 삼봉길 209-3",0,50,0,0,3,2,1,17,0,0,0,"전기,온수,산책로",NULL,"2020-11-20","2015-06-22",686,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300688","삼산야영장","자동차야영장","37.8458423","128.6808832","강원도 강릉시 연곡면 삼산리  838-3",15,0,0,0,1,1,2,0,0,0,0,"전기,장작판매",NULL,"2020-11-20","2016-07-14",687,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300689","삼원레저타운","일반야영장","36.7770643","126.3497965","충남 서산시 팔봉면 진장서낭골길 203-14",100,0,0,0,4,2,4,30,0,10,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,운동시설",NULL,"2020-11-20","2017-10-25",688,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300690","삼장다목적캠핑장","일반야영장,자동차야영장","35.3079167","127.8338141","경상남도 산청군 삼장면 친환경로 409-28  삼장다목적캠핑장",50,0,0,0,2,1,3,30,0,0,0,"전기,장작판매,놀이터,산책로,운동시설",NULL,"2020-11-20","2015-08-03",689,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300691","삼정오토캠핑장","일반야영장","37.9791858","127.1354706","경기도 포천시 신북면 삼정리  291",0,40,0,0,1,1,1,0,0,0,0,"전기,온수,마트, 편의점",NULL,"2020-11-20","2016-01-06",690,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300692","삼화리 동광 캠핑장","자동차야영장","38.0221917","126.9797164","경기도 연천군 미산면 어삼로 447-30 동광캠핑장",0,22,0,0,1,1,1,16,0,0,0,"전기,장작판매,온수,트램폴린,물놀이장",NULL,"2020-11-20","2019-10-04",691,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300693","물골삼화힐링타운캠핑장","일반야영장,자동차야영장","37.836492","127.3153356","경기 가평군 상면 물골길 112",10,10,0,0,2,2,6,15,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,산책로,운동장,운동시설,마트, 편의점","당구장","2020-11-20","2017-08-16",692,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300694","상상글램핑","글램핑","37.5472777","127.4997249","경기도 양평군 옥천면 용천리 155-18",0,0,6,0,0,0,0,12,0,0,12,NULL,NULL,"2020-11-20","2017-07-11",693,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300695","상소오토캠핑장","일반야영장","36.2373729","127.4690661","대전광역시 동구 상소동  1번지",0,50,0,0,4,2,2,0,0,0,0,"전기,무선인터넷,온수,물놀이장,놀이터",NULL,"2020-11-20","2015-05-14",694,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300696","상순네 오토캠핑장","자동차야영장","37.1552007","128.6585157","강원도 영월군 중동면 고장골길 76-6",27,0,0,0,3,1,3,25,0,0,2,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설","카페","2020-11-20","2015-04-09",695,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300697","상아골계곡오토캠핑장","일반야영장,자동차야영장","37.9445735","127.1272298","경기도 포천시 신북면 금동리 247-1",0,45,0,0,1,1,1,30,0,0,0,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동시설","잔디운동장이 있어 아이들이 뛰어놀기에 좋음","2020-11-20","2017-07-17",696,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300698","상우농장 야영장","자동차야영장","37.3476024","128.2791269","강원 영월군 무릉도원면 무릉법흥로 994-23 상우농장",25,0,0,0,2,2,5,15,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,운동시설",NULL,"2020-11-20","2016-09-22",697,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300699","상주 경천대 오토 캠핑장","일반야영장,카라반","36.4547428","128.2443154","경상북도 상주시 사벌면 삼덕리 3-3",0,9,16,0,4,4,2,20,0,0,16,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설",NULL,"2020-11-20","2015-02-26",698,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300700","상주 우산캠핑장","일반야영장","36.4720356","128.0656557","경상북도 상주시 외서면 채릉산로 752  상주 우산캠핑장",0,52,0,0,2,2,2,20,20,0,0,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,운동시설",NULL,"2020-11-20","2015-05-21",699,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300701","상주보 캠프존 휴","일반야영장,글램핑","36.4564624","128.2523191","경상북도 상주시 도남동  7-3",13,0,6,0,2,2,1,14,0,0,8,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,운동장,운동시설",NULL,"2020-11-20","2015-08-05",700,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300702","상주은모래비치캠핑장","일반야영장","34.7225315","127.9881562","경상남도 남해군 상주면 상주리  1227",0,0,0,0,4,4,4,0,0,0,0,"전기,온수,물놀이장",NULL,"2020-11-20","2015-08-17",701,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300703","상황오토캠핑장","일반야영장","36.5849333","126.4764272","충청남도 홍성군 서부서길 633-60  상황오토캠핑장",0,41,0,0,2,2,2,21,0,2,0,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트, 편의점",NULL,"2020-11-20","2016-08-23",702,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300704","새들펜션캠핑장","자동차야영장","36.7567221","127.8965836","충청북도 괴산군 칠성면 쌍곡리",0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,"2020-11-20","2016-01-31",703,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300705","새막골 캠프","자동차야영장","37.3236099","128.1785338","강원 영월군 무릉도원면 새막골길 72-115",30,0,0,0,1,1,1,25,0,0,0,"전기,무선인터넷,장작판매,온수,운동시설",NULL,"2020-11-20","2015-05-29",704,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300706","샘골솔밭야영장","자동차야영장","37.8337987","128.475875","강원도 홍천군 내면 광원리  668",12,0,0,0,1,1,3,15,0,0,0,"전기,장작판매,온수,운동시설",NULL,"2020-11-20","2016-07-05",705,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300707","생각나무자연학교","일반야영장","35.2918054","128.12999","경남 진주시 미천면 어옥로 3",0,0,0,0,0,0,0,0,0,0,0,"전기,온수,물놀이장,산책로,운동장,운동시설",NULL,"2020-11-20","2016-06-24",706,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300708","생각속의 집","글램핑","37.3718699","127.8042936","강원도 원주시 지정면 판대리  52-5",0,0,5,0,0,0,0,5,0,0,5,"전기,무선인터넷,장작판매,온수,운동시설",NULL,"2020-11-20","2016-08-02",707,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300709","생림 오토 캠핑장","일반야영장","35.3664367","128.8124517","경상남도 김해시 생림면 마사리  1322-6",0,93,0,0,3,2,3,0,0,0,0,"전기,무선인터넷,장작판매,온수,놀이터",NULL,"2020-11-20","2015-04-02",708,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300710","샤토안오토캠핑장","일반야영장","36.9372466","127.2680627","경기도 안성시 서운면 인리  330-7",0,0,0,0,0,0,0,0,0,0,0,"물놀이장",NULL,"2020-11-20","2015-01-23",709,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300711","샬롬빌리지 캠핑장","자동차야영장","37.6979763","128.4757375","강원도 평창군 용평면 노동리  91",15,0,0,0,1,1,2,10,0,0,0,"전기,온수,놀이터,산책로,운동장","농구대,족구장,강당","2020-11-20","2016-08-08",710,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300712","서건도카라반","카라반","33.2325358","126.5001923","제주특별자치도 서귀포시 이어도로 826-51  서건도카라반",0,0,0,4,0,0,0,4,0,0,4,"전기,온수,물놀이장,놀이터",NULL,"2020-11-20","2016-02-03",711,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300713","서귀포 자연휴양림 야영장","일반야영장","33.3147175","126.4654164","제주특별자치도 서귀포시 대포동  산1-1",0,0,0,0,0,0,0,0,0,0,0,"놀이터,산책로,운동시설",NULL,"2020-11-20","2015-07-27",712,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300714","서귀포호텔 카라반 캠핑장","카라반","33.2726887","126.3935086","제주특별자치도 서귀포시 상예로 289-0  서귀포호텔 카라반 캠핑장",0,0,0,20,0,0,0,0,0,0,0,NULL,NULL,"2020-11-20","2016-08-23",713,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300715","서당골캠핑장","일반야영장,자동차야영장","35.5153999","128.6009586","경상남도 밀양시 무안면 삼화길 680-23  밀양 서당골오토캠핑장",25,0,0,0,1,1,1,30,0,0,0,"전기,장작판매,온수,트램폴린,물놀이장",NULL,"2020-11-20","2015-07-31",714,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300716","서대산 드림 캠핑파크","일반야영장","36.2350072","127.5340153","충남 금산군 추부면 성당로 247",0,0,0,0,4,2,3,30,1,2,2,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동장,운동시설,마트, 편의점",NULL,"2020-11-20","2017-06-30",715,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300717","서석캠핑장","자동차야영장","37.6968785","128.2506707","강원도 홍천군 서석면 생곡리  401-1",55,0,0,0,1,1,2,25,0,0,0,"전기,무선인터넷,온수,트램폴린,운동시설",NULL,"2020-11-20","2015-06-05",716,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300718","서울 YMCA 다락원 캠프장","자동차야영장","37.6960482","127.0401589","경기 의정부시 평화로49번길 63 (호원동)",0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,"2020-11-20","2016-10-12",717,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300719","서울대공원야영장","자동차야영장","37.4278311","127.0241838","경기도 과천시 막계동  산65-75 (국립현대미술관 뒤편)",0,0,0,0,0,0,0,0,0,0,0,"장작판매,운동시설",NULL,"2020-11-20",NULL,718,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300720","서정오토캠핑장","일반야영장,자동차야영장","37.9959407","126.8867549","경기도 연천군 장남면 원당리  산 35-4",0,60,0,0,2,2,1,20,0,0,0,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동장","온천수 사용가능","2020-11-20","2015-09-07",719,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300721","서종힐링캠핑장","자동차야영장","37.647816","127.4263787","경기도 양평군 화서로 532-6  서종힐링캠핑장",35,0,0,0,1,1,2,30,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,운동시설,마트, 편의점",NULL,"2020-11-20","2016-07-28",720,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300722","서천 금빛노을 서울캠핑장","일반야영장","36.0455656","126.7189118","충청남도 서천군 장선리 128-3",15,0,0,0,2,2,1,16,1,1,6,"전기,무선인터넷,장작판매,온수,놀이터",NULL,"2020-11-20","2017-04-25",721,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300723","서천 늘푸른캠핑장","일반야영장,글램핑","36.0852259","126.6451667","충청남도 서천군 마서면 한성리  658-3",46,0,7,0,2,2,2,20,0,0,10,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,산책로,운동시설,마트, 편의점",NULL,"2020-11-20","2015-06-09",722,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300724","서천 춘장대캠핑장","일반야영장","36.1643093","126.5257078","충청남도 서천군 서면 도둔리  1269",30,0,0,0,2,2,0,20,0,0,0,"전기,무선인터넷,장작판매,온수,놀이터",NULL,"2020-11-20","2016-02-01",723,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300725","서천갯벌체험글램핑","일반야영장,글램핑","36.1406479","126.5731691","충청남도 서천군 갯벌체험로 295-12  서천갯벌체험글램핑",0,0,20,0,2,2,1,20,0,0,20,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,운동시설",NULL,"2020-11-20","2016-08-16",724,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300726","서천해양캠핑장","일반야영장,카라반,글램핑","36.144925","126.501995","충청남도 서천군 서면 마량리 90-3",0,0,13,15,2,2,1,28,0,0,28,"전기,무선인터넷,온수,트램폴린,물놀이장,놀이터,운동장,운동시설,마트, 편의점",NULL,"2020-11-20","2015-06-01",725,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300727","서포리 관광지 오토캠핑장","일반야영장","37.2236824","126.1135371","인천 옹진군 덕적면 덕적남로587번길 28",0,50,0,0,2,1,2,25,0,0,0,"전기,놀이터,운동시설",NULL,"2020-11-20","2016-02-17",726,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300728","서해땅끝파도리아치내캠핑장","일반야영장","36.719717","126.1274524","충청남도 태안군 소원면 파도리  1318",0,80,0,0,2,2,1,40,0,0,0,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동시설",NULL,"2020-11-20","2016-02-11",727,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300729","석교리 야영장","자동차야영장","38.1234993","128.5746709","강원도 양양군 강현면 석교리 34",33,0,0,0,2,0,1,3,0,0,0,NULL,NULL,"2020-11-20","2017-07-06",728,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300730","석모도 부자캠핑","일반야영장","37.7513525","126.3238473","인천광역시 강화군 삼산면 상리 12-2",0,0,0,0,2,2,21,16,0,0,0,"전기,장작판매,온수,물놀이장,놀이터,운동시설,마트, 편의점","사계절썰매장;갯벌체험","2020-11-20","2017-12-07",729,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300731","석문 오토캠핑장","자동차야영장","37.0136929","128.8767911","경상북도 봉화군 춘양면 애당리  631",25,0,0,0,1,1,1,25,0,0,0,"전기,무선인터넷,물놀이장,놀이터",NULL,"2020-11-20","2015-03-25",730,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300732","석양마을 주포","일반야영장","35.0947361","126.4630334","전라남도 함평군 함평읍 주포로 403-6",12,0,0,0,1,1,1,22,0,0,0,"전기,장작판매,온수,물놀이장,놀이터,운동장,운동시설,마트, 편의점","북카페","2020-11-20","2017-01-19",731,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300733","조각가 박시동 미술관","카라반,글램핑","38.0542863","126.9180759","경기도 연천군 백왕로225번길 240-1",0,0,3,19,0,0,0,21,0,0,21,"전기,무선인터넷,운동시설","카페,갤러리","2020-11-20","2016-07-14",732,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300734","석천캠핑장","자동차야영장","37.3694681","128.2733966","강원도 영월군 수주면 백년계곡길 52  석천캠핑장",13,0,0,0,1,2,2,3,0,0,0,"전기,장작판매,온수,운동시설",NULL,"2020-11-20","2016-04-04",733,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300735","선녀와 나무꾼 캠핑장","일반야영장","37.0049206","128.1510108","충북 제천시 청풍면 신리 214-4번지",0,22,0,0,2,2,2,11,0,0,0,"장작판매,온수,운동시설","물놀이장 예정","2020-11-20","2017-09-06",734,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300736","선녀와나무꾼","일반야영장,카라반,글램핑","37.8267566","127.0465656","경기도 양주시 덕계동  540",0,0,6,6,2,2,1,12,0,0,0,"전기,온수,트램폴린,물놀이장,놀이터,산책로,운동장","풋사랑 경기장, 족구장","2020-11-20","2016-02-18",735,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300737","선달산계곡캠핑장","일반야영장","37.0357641","128.6765205","영주시 부석면 영부로 890번길 61-50",15,0,0,0,2,2,2,8,0,0,0,"전기,장작판매,온수,물놀이장,놀이터,산책로,운동시설",NULL,"2020-11-20","2017-02-23",736,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300738","선두바다캠핑장","자동차야영장","37.600594","126.493348","인천시 강화군 길상면 선두리 973-9번지",0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,"2020-11-20","2017-04-21",737,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300739","선야봉 캠핑장","일반야영장","36.0522257","127.3433942","전라북도 완주군 운주면 고당리  230 선야봉캠핑장",0,30,0,0,2,1,2,30,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,운동시설",NULL,"2020-11-20","2016-06-10",738,"I","20201125000000",NULL,NULL,"N",NULL
"CAP300740","선운산도립공원야영장","일반야영장","35.5028114","126.5828185","전라북도 고창군 아산면 삼인리  392-5 선운산도립공원",0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,"2020-11-20","2015-08-05",739,"I","20201125000000",NULL,NULL,"N",NULL
