CMPSI_ID,CMPSI_NM,CMPSI_SCTIN_NM,CMPSI_LTTD_VAL,CMPSI_LNGTD_VAL,CMPSI_ADDR,CMPSI_GNRL_CMPGR_CNT,CMPSI_CAR_CMPGR_CNT,CMPSI_GLPG_CNT,CMPSI_CARBN_CNT,CMPSI_TLROM_CNT,CMPSI_SWRM_CNT,CMPSI_WSBS_CNT,CMPSI_EXTNG_CNT,CMPSI_FFWT_CNT,CMPSI_FFSD_CNT,CMPSI_FIRE_SENSR_CNT,CMPSI_ETC_SBFCL_NM1,CMPSI_ETC_SBFCL_NM2,CMPSI_INFO_DATA_STNDD_DTM,CMPSI_CNPRM_DTM,DATA_CONNO,OPERT_TPCD,OCCRR_DTM,CNTCT_BGN_DTM,CNTCT_PRCES_DTM,CNTCT_PRCES_STCD,TRNSA_ID
CAP300474,무안황토갯벌랜드 오토캠핑장,"일반야영장,카라반",35.1037694,126.3321981,전남 무안군 해제면 만송로 36,37,37,0,14,2,1,3,37,2,3,0,"전기,온수,물놀이장,놀이터,산책로,운동장,운동시설,마트, 편의점",,2020-11-20,2018-07-05,473,I,20201125000000,,,N,
CAP300478,무주 솔밭야영장,"일반야영장,자동차야영장,카라반",35.8361305,127.6725427,전북 무주군 안성면 원통사로 294,5,7,0,0,3,2,2,4,0,0,0,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동장",,2020-11-20,2016-03-10,477,I,20201125000000,,,N,
CAP300480,무주카라반,"일반야영장,카라반",35.9072665,127.762011,전라북도 무주군 설천면 심곡리  474-2,0,0,0,5,0,0,0,3,0,0,3,,,2020-11-20,2015-05-21,479,I,20201125000000,,,N,
CAP300485,무창포카라반파크,카라반,36.2363957,126.5339441,충청남도 보령시 웅천읍 동뒤마을길 49-24  280-2,0,0,0,9,9,9,9,9,0,0,9,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,운동장,마트, 편의점",,2020-11-20,2015-07-02,484,I,20201125000000,,,N,
CAP300488,문경새재국민여가캠핑장,카라반,36.7547637,128.0756159,경상북도 문경시 문경읍 하초리  365,76,0,0,9,1,1,3,0,0,0,0,온수,,2020-11-20,2015-06-26,487,I,20201125000000,,,N,
CAP300497,문장대오토캠핑장,"일반야영장,자동차야영장,카라반",36.5441356,127.9247206,경상북도 상주시 화북면 상오리  573-4,0,28,0,3,2,2,2,17,0,0,0,"전기,온수,놀이터",,2020-11-20,2015-07-31,496,I,20201125000000,,,N,
CAP300501,물결캠핑장,"일반야영장,카라반",36.8983578,126.2088358,충청남도 태안군 원북면 방갈리  515-210,0,0,0,17,17,17,17,21,0,4,18,"전기,무선인터넷,장작판매,온수,놀이터,운동시설",,2020-11-20,2016-03-28,500,I,20201125000000,,,N,
CAP300507,물한계곡소나무펜션,"자동차야영장,카라반",36.0621547,127.8750004,충북 영동군 상촌면 물한6길 8-1,6,0,0,0,2,2,1,7,1,1,1,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설",,2020-11-20,2017-06-23,506,I,20201125000000,,,N,
CAP300512,미소가든펜션야영장,"자동차야영장,카라반",37.171724,128.1153075,충북 제천시 봉양읍 옥전리 59-4번지,40,0,0,2,5,3,5,40,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,산책로,운동장,운동시설,마트, 편의점","노래방, 세미나실, 계곡 평상",2020-11-20,2017-06-21,511,I,20201125000000,,,N,
CAP300514,민들레동산 캠핑장,"일반야영장,카라반",36.0135418,127.2410846,전라북도 완주군 화산면 종리  55-1,0,50,0,5,2,2,4,50,0,0,50,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동장,운동시설",,2020-11-20,2015-04-15,513,I,20201125000000,,,N,
